regiao,ordem,nome_original,novo_nome,categoria,largura,altura,origem_x,origem_y
regiao_04_montanhosa,207,regiao_04_montanhosa_item_207.webp,decoracao montanhosa 007.webp,decoracao montanhosa,42,41,392,871
regiao_04_montanhosa,208,regiao_04_montanhosa_item_208.webp,decoracao montanhosa 008.webp,decoracao montanhosa,50,38,512,878
regiao_04_montanhosa,209,regiao_04_montanhosa_item_209.webp,decoracao montanhosa 009.webp,decoracao montanhosa,51,45,569,877
regiao_04_montanhosa,210,regiao_04_montanhosa_item_210.webp,decoracao montanhosa 010.webp,decoracao montanhosa,46,49,748,871
regiao_04_montanhosa,211,regiao_04_montanhosa_item_211.webp,decoracao montanhosa 011.webp,decoracao montanhosa,46,59,838,875
regiao_04_montanhosa,212,regiao_04_montanhosa_item_212.webp,decoracao montanhosa 012.webp,decoracao montanhosa,90,74,1091,871
regiao_04_montanhosa,213,regiao_04_montanhosa_item_213.webp,decoracao montanhosa 013.webp,decoracao montanhosa,71,65,1178,874
regiao_04_montanhosa,214,regiao_04_montanhosa_item_214.webp,decoracao montanhosa 014.webp,decoracao montanhosa,43,50,882,883
regiao_04_montanhosa,215,regiao_04_montanhosa_item_215.webp,decoracao montanhosa 015.webp,decoracao montanhosa,36,40,397,917
regiao_04_montanhosa,216,regiao_04_montanhosa_item_216.webp,decoracao montanhosa 016.webp,decoracao montanhosa,115,136,107,919
regiao_04_montanhosa,217,regiao_04_montanhosa_item_217.webp,decoracao montanhosa 017.webp,decoracao montanhosa,56,41,335,924
regiao_04_montanhosa,218,regiao_04_montanhosa_item_218.webp,decoracao montanhosa 018.webp,decoracao montanhosa,49,37,450,919
regiao_04_montanhosa,219,regiao_04_montanhosa_item_219.webp,decoracao montanhosa 019.webp,decoracao montanhosa,31,47,512,924
regiao_04_montanhosa,220,regiao_04_montanhosa_item_220.webp,decoracao montanhosa 020.webp,decoracao montanhosa,37,49,581,929
regiao_04_montanhosa,221,regiao_04_montanhosa_item_221.webp,entulho de pedra 001.webp,entulho de pedra,76,70,749,925
regiao_04_montanhosa,222,regiao_04_montanhosa_item_222.webp,entulho de pedra 002.webp,entulho de pedra,111,83,222,933
regiao_04_montanhosa,223,regiao_04_montanhosa_item_223.webp,entulho de pedra 003.webp,entulho de pedra,29,40,546,931
regiao_04_montanhosa,224,regiao_04_montanhosa_item_224.webp,entulho de pedra 004.webp,entulho de pedra,40,37,628,937
regiao_04_montanhosa,225,regiao_04_montanhosa_item_225.webp,entulho de pedra 005.webp,entulho de pedra,63,62,681,932
regiao_04_montanhosa,226,regiao_04_montanhosa_item_226.webp,entulho de pedra 006.webp,entulho de pedra,65,54,834,940
regiao_04_montanhosa,227,regiao_04_montanhosa_item_227.webp,entulho de pedra 007.webp,entulho de pedra,54,74,912,941
regiao_04_montanhosa,228,regiao_04_montanhosa_item_228.webp,entulho de pedra 008.webp,entulho de pedra,186,138,963,939
regiao_04_montanhosa,229,regiao_04_montanhosa_item_229.webp,entulho de pedra 009.webp,entulho de pedra,105,70,1147,937
regiao_04_montanhosa,230,regiao_04_montanhosa_item_230.webp,entulho de pedra 010.webp,entulho de pedra,47,102,396,959
regiao_04_montanhosa,231,regiao_04_montanhosa_item_231.webp,entulho de pedra 011.webp,entulho de pedra,40,77,451,955
regiao_04_montanhosa,232,regiao_04_montanhosa_item_232.webp,entulho de pedra 012.webp,entulho de pedra,84,124,11,973
regiao_04_montanhosa,233,regiao_04_montanhosa_item_233.webp,entulho de pedra 013.webp,entulho de pedra,64,65,329,972
regiao_04_montanhosa,234,regiao_04_montanhosa_item_234.webp,entulho de pedra 014.webp,entulho de pedra,51,64,504,976
regiao_04_montanhosa,235,regiao_04_montanhosa_item_235.webp,entulho de pedra 015.webp,entulho de pedra,60,79,750,977
regiao_04_montanhosa,236,regiao_04_montanhosa_item_236.webp,entulho de pedra 016.webp,entulho de pedra,45,66,575,980
regiao_04_montanhosa,237,regiao_04_montanhosa_item_237.webp,entulho de pedra 017.webp,entulho de pedra,34,75,634,980
regiao_04_montanhosa,238,regiao_04_montanhosa_item_238.webp,entulho de pedra 018.webp,entulho de pedra,63,60,681,996
regiao_04_montanhosa,239,regiao_04_montanhosa_item_239.webp,entulho de pedra 019.webp,entulho de pedra,29,59,808,996
regiao_04_montanhosa,240,regiao_04_montanhosa_item_240.webp,entulho de pedra 020.webp,entulho de pedra,71,62,836,991
regiao_04_montanhosa,241,regiao_04_montanhosa_item_241.webp,vegetacao montanhosa 001.webp,vegetacao montanhosa,75,58,1173,1001
regiao_04_montanhosa,242,regiao_04_montanhosa_item_242.webp,vegetacao montanhosa 002.webp,vegetacao montanhosa,66,56,217,1010
regiao_04_montanhosa,243,regiao_04_montanhosa_item_243.webp,vegetacao montanhosa 003.webp,vegetacao montanhosa,45,40,283,1025
regiao_04_montanhosa,244,regiao_04_montanhosa_item_244.webp,vegetacao montanhosa 004.webp,vegetacao montanhosa,55,49,910,1016
regiao_04_montanhosa,245,regiao_04_montanhosa_item_245.webp,vegetacao montanhosa 005.webp,vegetacao montanhosa,50,50,114,1042
regiao_04_montanhosa,246,regiao_04_montanhosa_item_246.webp,vegetacao montanhosa 006.webp,vegetacao montanhosa,69,58,325,1044
regiao_04_montanhosa,247,regiao_04_montanhosa_item_247.webp,vegetacao montanhosa 007.webp,vegetacao montanhosa,55,56,440,1039
regiao_04_montanhosa,248,regiao_04_montanhosa_item_248.webp,vegetacao montanhosa 008.webp,vegetacao montanhosa,32,68,500,1043
regiao_04_montanhosa,249,regiao_04_montanhosa_item_249.webp,vegetacao montanhosa 009.webp,vegetacao montanhosa,58,67,1153,1039
regiao_04_montanhosa,250,regiao_04_montanhosa_item_250.webp,vegetacao montanhosa 010.webp,vegetacao montanhosa,44,40,176,1054
regiao_04_montanhosa,251,regiao_04_montanhosa_item_251.webp,vegetacao montanhosa 011.webp,vegetacao montanhosa,44,42,240,1059
regiao_04_montanhosa,252,regiao_04_montanhosa_item_252.webp,vegetacao montanhosa 012.webp,vegetacao montanhosa,32,74,538,1057
regiao_04_montanhosa,253,regiao_04_montanhosa_item_253.webp,vegetacao montanhosa 013.webp,vegetacao montanhosa,24,37,568,1053
regiao_04_montanhosa,254,regiao_04_montanhosa_item_254.webp,vegetacao montanhosa 014.webp,vegetacao montanhosa,44,77,596,1060
regiao_04_montanhosa,255,regiao_04_montanhosa_item_255.webp,vegetacao montanhosa 015.webp,vegetacao montanhosa,35,78,640,1061
regiao_04_montanhosa,256,regiao_04_montanhosa_item_256.webp,vegetacao montanhosa 016.webp,vegetacao montanhosa,59,84,685,1056
regiao_04_montanhosa,257,regiao_04_montanhosa_item_257.webp,vegetacao montanhosa 017.webp,vegetacao montanhosa,41,70,751,1055
regiao_04_montanhosa,258,regiao_04_montanhosa_item_258.webp,vegetacao montanhosa 018.webp,vegetacao montanhosa,52,81,802,1055
regiao_04_montanhosa,259,regiao_04_montanhosa_item_259.webp,vegetacao montanhosa 019.webp,vegetacao montanhosa,58,94,861,1052
regiao_04_montanhosa,260,regiao_04_montanhosa_item_260.webp,vegetacao montanhosa 020.webp,vegetacao montanhosa,28,32,415,1063
regiao_04_montanhosa,261,regiao_04_montanhosa_item_261.webp,posto montanhoso 001.webp,posto montanhoso,60,43,920,1064
regiao_04_montanhosa,262,regiao_04_montanhosa_item_262.webp,posto montanhoso 002.webp,posto montanhoso,49,67,1095,1065
regiao_04_montanhosa,263,regiao_04_montanhosa_item_263.webp,posto montanhoso 003.webp,posto montanhoso,28,22,1214,1066
regiao_04_montanhosa,264,regiao_04_montanhosa_item_264.webp,posto montanhoso 004.webp,posto montanhoso,36,35,281,1082
regiao_04_montanhosa,265,regiao_04_montanhosa_item_265.webp,posto montanhoso 005.webp,posto montanhoso,35,34,958,1081
regiao_04_montanhosa,266,regiao_04_montanhosa_item_266.webp,posto montanhoso 006.webp,posto montanhoso,49,61,1043,1077
regiao_04_montanhosa,267,regiao_04_montanhosa_item_267.webp,posto montanhoso 007.webp,posto montanhoso,32,49,135,1091
regiao_04_montanhosa,268,regiao_04_montanhosa_item_268.webp,posto montanhoso 008.webp,posto montanhoso,91,81,173,1094
regiao_04_montanhosa,269,regiao_04_montanhosa_item_269.webp,posto montanhoso 009.webp,posto montanhoso,70,77,422,1097
regiao_04_montanhosa,270,regiao_04_montanhosa_item_270.webp,posto montanhoso 010.webp,posto montanhoso,43,38,995,1087
regiao_04_montanhosa,271,regiao_04_montanhosa_item_271.webp,posto montanhoso 011.webp,posto montanhoso,53,38,1194,1091
regiao_04_montanhosa,272,regiao_04_montanhosa_item_272.webp,posto montanhoso 012.webp,posto montanhoso,92,86,12,1099
regiao_04_montanhosa,273,regiao_04_montanhosa_item_273.webp,posto montanhoso 013.webp,posto montanhoso,52,45,316,1104
regiao_04_montanhosa,274,regiao_04_montanhosa_item_274.webp,posto montanhoso 014.webp,posto montanhoso,43,46,369,1103
regiao_04_montanhosa,275,regiao_04_montanhosa_item_275.webp,posto montanhoso 015.webp,posto montanhoso,49,41,1135,1100
regiao_04_montanhosa,276,regiao_04_montanhosa_item_276.webp,posto montanhoso 016.webp,posto montanhoso,35,38,103,1113
regiao_04_montanhosa,277,regiao_04_montanhosa_item_277.webp,posto montanhoso 017.webp,posto montanhoso,49,54,261,1121
regiao_04_montanhosa,278,regiao_04_montanhosa_item_278.webp,posto montanhoso 018.webp,posto montanhoso,41,57,501,1120
regiao_04_montanhosa,279,regiao_04_montanhosa_item_279.webp,posto montanhoso 019.webp,posto montanhoso,36,60,923,1116
regiao_04_montanhosa,280,regiao_04_montanhosa_item_280.webp,posto montanhoso 020.webp,posto montanhoso,59,61,739,1126
regiao_04_montanhosa,281,regiao_04_montanhosa_item_281.webp,objeto montanhoso 001.webp,objeto montanhoso,32,49,958,1124
regiao_04_montanhosa,282,regiao_04_montanhosa_item_282.webp,objeto montanhoso 002.webp,objeto montanhoso,39,45,991,1132
regiao_04_montanhosa,283,regiao_04_montanhosa_item_283.webp,objeto montanhoso 003.webp,objeto montanhoso,66,54,1183,1132
regiao_04_montanhosa,284,regiao_04_montanhosa_item_284.webp,objeto montanhoso 004.webp,objeto montanhoso,41,45,550,1142
regiao_04_montanhosa,285,regiao_04_montanhosa_item_285.webp,objeto montanhoso 005.webp,objeto montanhoso,110,104,645,1143
regiao_04_montanhosa,286,regiao_04_montanhosa_item_286.webp,objeto montanhoso 006.webp,objeto montanhoso,38,45,803,1142
regiao_04_montanhosa,287,regiao_04_montanhosa_item_287.webp,objeto montanhoso 007.webp,objeto montanhoso,39,42,842,1143
regiao_04_montanhosa,288,regiao_04_montanhosa_item_288.webp,objeto montanhoso 008.webp,objeto montanhoso,50,44,1092,1144
regiao_04_montanhosa,289,regiao_04_montanhosa_item_289.webp,objeto montanhoso 009.webp,objeto montanhoso,90,72,111,1150
regiao_04_montanhosa,290,regiao_04_montanhosa_item_290.webp,objeto montanhoso 010.webp,objeto montanhoso,59,55,330,1151
regiao_04_montanhosa,291,regiao_04_montanhosa_item_291.webp,objeto montanhoso 011.webp,objeto montanhoso,39,39,392,1153
regiao_04_montanhosa,292,regiao_04_montanhosa_item_292.webp,objeto montanhoso 012.webp,objeto montanhoso,38,95,601,1149
regiao_04_montanhosa,293,regiao_04_montanhosa_item_293.webp,objeto montanhoso 013.webp,objeto montanhoso,35,34,885,1151
regiao_04_montanhosa,294,regiao_04_montanhosa_item_294.webp,objeto montanhoso 014.webp,objeto montanhoso,58,39,1028,1146
regiao_04_montanhosa,295,regiao_04_montanhosa_item_295.webp,objeto montanhoso 015.webp,objeto montanhoso,43,42,1142,1146
regiao_04_montanhosa,296,regiao_04_montanhosa_item_296.webp,objeto montanhoso 016.webp,objeto montanhoso,47,57,9,1179
regiao_04_montanhosa,297,regiao_04_montanhosa_item_297.webp,objeto montanhoso 017.webp,objeto montanhoso,114,75,199,1174
regiao_04_montanhosa,298,regiao_04_montanhosa_item_298.webp,objeto montanhoso 018.webp,objeto montanhoso,29,27,311,1176
regiao_04_montanhosa,299,regiao_04_montanhosa_item_299.webp,objeto montanhoso 019.webp,objeto montanhoso,43,62,500,1181
regiao_04_montanhosa,300,regiao_04_montanhosa_item_300.webp,objeto montanhoso 020.webp,objeto montanhoso,52,64,932,1181
regiao_04_montanhosa,301,regiao_04_montanhosa_item_301.webp,objeto montanhoso 021.webp,objeto montanhoso,52,49,56,1188
regiao_04_montanhosa,302,regiao_04_montanhosa_item_302.webp,objeto montanhoso 022.webp,objeto montanhoso,48,49,444,1189
regiao_04_montanhosa,303,regiao_04_montanhosa_item_303.webp,objeto montanhoso 023.webp,objeto montanhoso,63,56,761,1188
regiao_04_montanhosa,304,regiao_04_montanhosa_item_304.webp,objeto montanhoso 024.webp,objeto montanhoso,57,51,823,1192
regiao_04_montanhosa,305,regiao_04_montanhosa_item_305.webp,objeto montanhoso 025.webp,objeto montanhoso,50,54,884,1189
regiao_04_montanhosa,306,regiao_04_montanhosa_item_306.webp,objeto montanhoso 026.webp,objeto montanhoso,93,67,987,1184
regiao_04_montanhosa,307,regiao_04_montanhosa_item_307.webp,objeto montanhoso 027.webp,objeto montanhoso,50,62,1082,1192
regiao_04_montanhosa,308,regiao_04_montanhosa_item_308.webp,objeto montanhoso 028.webp,objeto montanhoso,67,59,1180,1184
regiao_04_montanhosa,309,regiao_04_montanhosa_item_309.webp,objeto montanhoso 029.webp,objeto montanhoso,56,40,327,1206
regiao_04_montanhosa,310,regiao_04_montanhosa_item_310.webp,objeto montanhoso 030.webp,objeto montanhoso,45,43,398,1200
regiao_04_montanhosa,311,regiao_04_montanhosa_item_311.webp,objeto montanhoso 031.webp,objeto montanhoso,47,50,545,1194
regiao_04_montanhosa,312,regiao_04_montanhosa_item_312.webp,objeto montanhoso 032.webp,objeto montanhoso,45,47,1133,1196
regiao_04_montanhosa,313,regiao_04_montanhosa_item_313.webp,objeto montanhoso 033.webp,objeto montanhoso,29,26,98,1216
regiao_04_montanhosa,314,regiao_04_montanhosa_item_314.webp,objeto montanhoso 034.webp,objeto montanhoso,29,27,159,1221
regiao_05_selva_tropical,1,regiao_05_selva_tropical_item_001.webp,piso de selva 001.webp,piso de selva,86,86,12,13
regiao_05_selva_tropical,2,regiao_05_selva_tropical_item_002.webp,piso de selva 002.webp,piso de selva,89,87,92,13
regiao_05_selva_tropical,3,regiao_05_selva_tropical_item_003.webp,piso de selva 003.webp,piso de selva,87,86,175,13
regiao_05_selva_tropical,4,regiao_05_selva_tropical_item_004.webp,piso de selva 004.webp,piso de selva,91,87,258,13
regiao_05_selva_tropical,5,regiao_05_selva_tropical_item_005.webp,piso de selva 005.webp,piso de selva,83,87,343,13
regiao_05_selva_tropical,6,regiao_05_selva_tropical_item_006.webp,piso de selva 006.webp,piso de selva,63,86,421,13
regiao_05_selva_tropical,7,regiao_05_selva_tropical_item_007.webp,planta tropical 001.webp,planta tropical,55,86,481,13
regiao_05_selva_tropical,8,regiao_05_selva_tropical_item_008.webp,planta tropical 002.webp,planta tropical,92,66,547,12
regiao_05_selva_tropical,9,regiao_05_selva_tropical_item_009.webp,planta tropical 003.webp,planta tropical,82,74,644,10
regiao_05_selva_tropical,10,regiao_05_selva_tropical_item_010.webp,planta tropical 004.webp,planta tropical,55,60,732,12
regiao_05_selva_tropical,11,regiao_05_selva_tropical_item_011.webp,planta tropical 005.webp,planta tropical,72,59,790,15
regiao_05_selva_tropical,12,regiao_05_selva_tropical_item_012.webp,planta tropical 006.webp,planta tropical,59,62,864,10
regiao_05_selva_tropical,13,regiao_05_selva_tropical_item_013.webp,planta tropical 007.webp,planta tropical,59,60,926,12
regiao_05_selva_tropical,14,regiao_05_selva_tropical_item_014.webp,planta tropical 008.webp,planta tropical,57,62,1049,13
regiao_05_selva_tropical,15,regiao_05_selva_tropical_item_015.webp,planta tropical 009.webp,planta tropical,56,62,1110,13
regiao_05_selva_tropical,16,regiao_05_selva_tropical_item_016.webp,planta tropical 010.webp,planta tropical,74,68,1170,10
regiao_05_selva_tropical,17,regiao_05_selva_tropical_item_017.webp,planta tropical 011.webp,planta tropical,57,54,988,18
regiao_05_selva_tropical,18,regiao_05_selva_tropical_item_018.webp,planta tropical 012.webp,planta tropical,180,149,542,77
regiao_05_selva_tropical,19,regiao_05_selva_tropical_item_019.webp,planta tropical 013.webp,planta tropical,114,160,722,73
regiao_05_selva_tropical,20,regiao_05_selva_tropical_item_020.webp,planta tropical 014.webp,planta tropical,113,166,838,73
regiao_05_selva_tropical,21,regiao_05_selva_tropical_item_021.webp,terreno tropical 001.webp,terreno tropical,225,174,946,73
regiao_05_selva_tropical,22,regiao_05_selva_tropical_item_022.webp,terreno tropical 002.webp,terreno tropical,67,56,1175,78
regiao_05_selva_tropical,23,regiao_05_selva_tropical_item_023.webp,terreno tropical 003.webp,terreno tropical,86,84,12,94
regiao_05_selva_tropical,24,regiao_05_selva_tropical_item_024.webp,terreno tropical 004.webp,terreno tropical,86,84,92,94
regiao_05_selva_tropical,25,regiao_05_selva_tropical_item_025.webp,agua tropical 001.webp,agua tropical,87,87,175,94
regiao_05_selva_tropical,26,regiao_05_selva_tropical_item_026.webp,agua tropical 002.webp,agua tropical,90,87,258,94
regiao_05_selva_tropical,27,regiao_05_selva_tropical_item_027.webp,agua tropical 003.webp,agua tropical,81,84,343,94
regiao_05_selva_tropical,28,regiao_05_selva_tropical_item_028.webp,agua tropical 004.webp,agua tropical,66,84,421,94
regiao_05_selva_tropical,29,regiao_05_selva_tropical_item_029.webp,agua tropical 005.webp,agua tropical,50,83,481,94
regiao_05_selva_tropical,30,regiao_05_selva_tropical_item_030.webp,agua tropical 006.webp,agua tropical,82,103,1172,133
regiao_05_selva_tropical,31,regiao_05_selva_tropical_item_031.webp,agua tropical 007.webp,agua tropical,85,86,12,175
regiao_05_selva_tropical,32,regiao_05_selva_tropical_item_032.webp,agua tropical 008.webp,agua tropical,86,86,92,175
regiao_05_selva_tropical,33,regiao_05_selva_tropical_item_033.webp,agua tropical 009.webp,agua tropical,86,89,175,175
regiao_05_selva_tropical,34,regiao_05_selva_tropical_item_034.webp,agua tropical 010.webp,agua tropical,88,89,258,175
regiao_05_selva_tropical,35,regiao_05_selva_tropical_item_035.webp,vegetacao tropical 001.webp,vegetacao tropical,80,85,343,175
regiao_05_selva_tropical,36,regiao_05_selva_tropical_item_036.webp,vegetacao tropical 002.webp,vegetacao tropical,63,84,421,175
regiao_05_selva_tropical,37,regiao_05_selva_tropical_item_037.webp,vegetacao tropical 003.webp,vegetacao tropical,54,85,481,175
regiao_05_selva_tropical,38,regiao_05_selva_tropical_item_038.webp,vegetacao tropical 004.webp,vegetacao tropical,93,83,542,224
regiao_05_selva_tropical,39,regiao_05_selva_tropical_item_039.webp,vegetacao tropical 005.webp,vegetacao tropical,90,77,637,230
regiao_05_selva_tropical,40,regiao_05_selva_tropical_item_040.webp,vegetacao tropical 006.webp,vegetacao tropical,57,69,732,233
regiao_05_selva_tropical,41,regiao_05_selva_tropical_item_041.webp,vegetacao tropical 007.webp,vegetacao tropical,55,65,790,237
regiao_05_selva_tropical,42,regiao_05_selva_tropical_item_042.webp,vegetacao tropical 008.webp,vegetacao tropical,45,58,851,245
regiao_05_selva_tropical,43,regiao_05_selva_tropical_item_043.webp,vegetacao tropical 009.webp,vegetacao tropical,35,57,897,245
regiao_05_selva_tropical,44,regiao_05_selva_tropical_item_044.webp,vegetacao tropical 010.webp,vegetacao tropical,35,63,1166,243
regiao_05_selva_tropical,45,regiao_05_selva_tropical_item_045.webp,vegetacao tropical 011.webp,vegetacao tropical,36,66,1203,240
regiao_05_selva_tropical,46,regiao_05_selva_tropical_item_046.webp,vegetacao tropical 012.webp,vegetacao tropical,55,55,932,247
regiao_05_selva_tropical,47,regiao_05_selva_tropical_item_047.webp,penhasco com musgo 001.webp,penhasco com musgo,52,55,995,248
regiao_05_selva_tropical,48,regiao_05_selva_tropical_item_048.webp,penhasco com musgo 002.webp,penhasco com musgo,39,48,1050,256
regiao_05_selva_tropical,49,regiao_05_selva_tropical_item_049.webp,penhasco com musgo 003.webp,penhasco com musgo,69,55,1094,249
regiao_05_selva_tropical,50,regiao_05_selva_tropical_item_050.webp,penhasco com musgo 004.webp,penhasco com musgo,84,79,10,264
regiao_05_selva_tropical,51,regiao_05_selva_tropical_item_051.webp,cachoeira tropical 001.webp,cachoeira tropical,173,205,94,263
